지역,매장명,주소,위도,경도
충청,부여궁남점,충청남도 부여군 부여읍 사비로 2 (동남리) 투썸플레이스,36.2727677067379,126.910737839107
경상,통영루지점,경상남도 통영시 도남동 490-7번지,34.8296429152706,128.41999867129
경기,양주옥정점,경기도 양주시 회천남로 88 엠타워 2층,37.8185543067131,127.092845600059
충청,충남내포청사점,"충청남도 예산군 삽교읍 청사로 190 (목리,내포에드가오피스텔2차) 1층",36.6610865172834,126.678509569826
충남,계룡DT점,충남 계룡시 엄사면 엄사리 25-1,36.2856372315716,127.246316607286
부산,부산화명코오롱점,"부산광역시 북구 금곡대로285번길 22 (화명동, 월드타워) 103호",35.2341747923219,129.01232101082
제주,제주남원농협하나로마트점,제주특별자치도 서귀포시 남원읍 남조로 52 (남원농협하나로마트) 1층,33.2843923040775,126.721704955856
부산,부산금정산성점,부산광역시 금정구 산성로 450 (금성동),35.2503808,129.0561257
서울,은평이마트점,서울특별시 은평구 은평로 114 (응암동) 1층,37.5998770133044,126.920405776691
경기,안산중앙로데오점,경기도 안산시 단원구 고잔1길 40 동원빌딩 2층,37.3180370975981,126.837728515812
경기,의왕포일점,경기 의왕시 포일동 661-2,37.3953001594058,126.985522101192
서울,장충점,서울 중구 장충단로 187 1층,37.5615371348075,127.005943216742
경기,안양비산늘사랑점,경기도 안양시 동안구 경수대로898번길 14 (비산동) 상가동,37.3976651795806,126.937275528406
서울,영등포역점,"서울특별시 영등포구 경인로 847 (영등포동3가) 1, 2층",37.5167559307767,126.906894682214
전라,무안남악세영리첼점,전라남도 무안군 삼향읍 남악5로 46 1층,34.8095965857821,126.471452453349
충북,청주모충로점,충북 청주시 흥덕구 모충동 493~750 520-13,36.6277367878267,127.47673617018
경기,화성북양DT점,경기도 화성시 남양읍 화성로 1500,37.2231341202182,126.84518696338
서울,강남역더에셋점,"서울특별시 서초구 서초대로74길 14 (서초동, TheAsset) 1층",37.4959645356639,127.026124445155
경기,한강미사IS비즈타워점,"경기도 하남시 미사대로 510 (덕풍동, 한강미사아이에스비즈) 140~142호",37.5593865879104,127.203067578072
인천,인천부개점,인천광역시 부평구 부흥로 412 (부개동) 1층,37.4974030502742,126.737598318502
경기,광명밤일점,경기도 광명시 하안동 883-11,37.4526323702194,126.864364323372
경기,화성남양점,경기 화성시 남양읍 역골로 29-24,37.2018024572585,126.825816956489
인천,인천검단금호점,"인천 서구 원당동 434-12 금호헤리티지 101,102,201,202호",37.5924107,126.6938209
서울,영등포신길점,서울 영등포구 신길동 4902-7,37.5066594896616,126.911264612216
부산,부산초읍대공원점,부산광역시 부산진구 새싹로 285-1 (초읍동) 오성빌딩 1층,35.1814341776716,129.046857346177
대전,대전둔산대로점,대전 서구 대덕대로 243 1층 투썸플레이스,36.3545715232508,127.378983191674
세종,세종시청점,"세종특별자치시 한누리대로 2150 (보람동, 스마트허브Ⅰ) 스마트허브1 102호~104호",36.4785110498806,127.287327833491
경기,판교알파돔점,경기도 성남시 분당구 분당내곡로 131 (백현동) 알파돔시티 1층,37.3954648629951,127.112113596734
인천,송도캠퍼스타운점,"인천광역시 연수구 송도과학로27번길 55 (송도동, 롯데캐슬캠퍼스타운) 상가 B동 209, 210호",37.3892363233087,126.665127593356
울산,울산신천점,울산광역시 북구 호계로 400-1 (신천동) 신천동 488번지,35.6381539942595,129.347161524926
전라,전주중화산서원로점,전라북도 전주시 완산구 서원로 339 (중화산동1가) 1층,35.8130331726782,127.131311106561
경기,양주고덕로점,경기도 양주시 고읍동 371,37.802991852822,127.068698443634
