매장명,주소,구,위도,경도
여수도원점,전남 여수시 무선로 55 1층,여수시,34.7659128259844,127.655839579437
여수엑스포점,전라남도 여수시 오동도로 61-18,여수시,34.7438670650768,127.750272555333
여수여서점,전라남도 여수시 여서1로 59,여수시,34.7527510235527,127.703894507463
순천금당동부점,"전남 순천시 기적의도서관1길 21 (조례동, 동부직업전문학교) 1층",순천시,34.9535069842842,127.524810990318
순천풍덕초교점,전남 순천시 팔마1길 3 1층,순천시,34.9324262942783,127.513708642636
순천트리마제점,"전남 순천시 왕조로 55 (조례동, 트리마제 순천 1단지) 129동 105, 106",순천시,34.9685176142022,127.532901164731
순천대대학본부점,"전남 순천시 중앙로 255 (석현동, 순천대학교) 대학본부2층(석현동, 순천대학교)",순천시,34.9667612819538,127.480923056778
순천홈플러스점,"전남 순천시 신월큰길 10 (조례동, 삼성홈플러스) 지1층",순천시,34.9612230280669,127.520330469854
순천서면점,전남 순천시 서면 삼산로 299 1층,순천시,34.9883711761341,127.504870178367
순천와온해변점,전남 순천시 해룡면 와온길 241 1층,순천시,34.8481579386776,127.524713315041
순천조례주공점,"전남 순천시 이수로 281 (조례동, 주공2차아파트) 108,109호",순천시,34.9521787851502,127.515150834705
순천대정문점,전남 순천시 중앙로 270 1층,순천시,34.9698490448652,127.484097817998
순천연향2지구점,"전남 순천시 율산길 48 (연향동, 투다리) 1층",순천시,34.9407582403463,127.527124473637
순천법원점,전남 순천시 왕지5길 13-5 1층,순천시,34.9723400544442,127.523601589132
순천이마트점,전라남도 순천시 팔마로 191,순천시,34.9425719076455,127.508450253353
순천호수공원점,전남 순천시 왕지동 882-14 이디야커피,순천시,34.9680599804143,127.525705535825
순천용당점,전남 순천시 삼산로 103-9 (용당동) 2동 1층 2호,순천시,34.9737052484543,127.493319407788
순천연향점,전남 순천시 연향번영길 102 (연향동),순천시,34.9511394326776,127.518322877104
순천왕지점,전남 순천시 왕궁길 25 이디야커피(순천왕지점),순천시,34.9544133117202,127.532228735119
순천금당신흥점,전남 순천시 장선배기길 110 1층,순천시,34.9524757855779,127.529282629734
순천금당버드내점,전남 순천시 대석길 46 1층(연향동),순천시,34.9456496585896,127.526397702779
순천역점,전남 순천시 팔마로 126 (조곡동),순천시,34.9449567597548,127.501777764208
순천오천점,전남 순천시 오천5길 8 (오천동),순천시,34.9329048660172,127.494652118811
순천신대점,전남 순천시 해룡면 신대1길 4-21 1층 104호,순천시,34.9345208764772,127.54806511934
나주빛가람종합병원점,전남 나주시 빛가람동 235-1 (에스엠주차타워) 1층,나주시,35.0235780545674,126.798982250427
광양마동점,전남 광양시 사동로 180 (마동),광양시,34.9545023551062,127.689961565348
광양칠성점,전남 광양시 광양읍 매천로 739 1층 일부,광양시,34.9785720043104,127.577888262819
광양홈플러스점,전남 광양시 항만11로 70,광양시,34.9285053189819,127.694140701816
광양덕례점,전남 광양시 광양읍 대림오성로 59 1층,광양시,34.9676776274842,127.569270335349
광양시청점,전남 광양시 중마중앙로 149 (중동) 1층,광양시,34.943540930366,127.697784072326
광양포스코복지센터점,"전남 광양시 희망1길 69 (금호동, 금호복지센터) 1층",광양시,34.9342935851741,127.732441262827
광양선강식당점,전남 광양시 폭포사랑길 55 포스코광양제철소 이디야 광양선강식당,광양시,34.9367664354852,127.733943310204
담양터미널점,전남 담양군 담양읍 중앙로 21,담양군,35.3150169417336,126.983349778829
곡성점,전남 곡성군 곡성읍 곡성로 817,곡성군,35.2783611253839,127.29340530381
구례점,전남 구례군 구례읍 중앙로 41 이디야커피,구례군,35.2093619025709,127.467463851443
고흥녹동점,전남 고흥군 도양읍 녹동신항1길 32 1층,고흥군,34.5241608984232,127.144197837795
고흥점,전남 고흥군 고흥읍 봉동주공길 11-2,고흥군,34.6071649906078,127.289036904798
고흥군청점,전남 고흥군 고흥읍 고흥군청로 26 102호,고흥군,34.6047518656051,127.279547849871
화순점,전라남도 화순군 만연로 48-2,화순군,35.060106219323,126.991143741407
화순삼천리점,전남 화순군 화순읍 쌍충로 27,화순군,35.0543931842553,126.981337799462
전남장흥점,전남 장흥군 장흥읍 동교로 36-5 1층,장흥군,34.6835823916968,126.904810660129
강진점,전남 강진군 강진읍 영랑로 5,강진군,34.6363829927086,126.769471229809
해남터미널점,전남 해남군 해남읍 중앙1로 2-14 101호,해남군,34.571801576642,126.607586638967
해남구교점,전남 해남군 해남읍 구교3길 8-3 101호,해남군,34.5773377054328,126.592655423255
영암삼호점,전남 영암군 삼호읍 대불주거로 211,영암군,34.7570555146845,126.454818462592
영암점,전남 영암군 영암읍 동문안1길 7-6 1층,영암군,34.8000229797699,126.698727313575
목포대점,전남 무안군 청계면 도림길 92-2,무안군,34.9083755812366,126.431175289972
무안점,전남 무안군 무안읍 불무로 28 (황소식당) 1층,무안군,34.9872664067892,126.473764169033
무안오룡지구점,"전남 무안군 일로읍 오룡번영3로 40 (위드유타워) 101, 102, 201호",무안군,34.80379185974,126.481661095245
무안남악롯데마트점,전남 무안군 삼향읍 남악로162번길 80 2층,무안군,34.8036160875165,126.464690943532
무안국제공항점,전남 무안군 망운면 피서리 1050 (무안국제공항),무안군,34.9916441873243,126.383622368444
함평점,전남 함평군 함평읍 중앙길 35 (일반상가) 1층,함평군,35.0614008519644,126.52314115935
영광점,전남 영광군 영광읍 신남로 150 1층,영광군,35.2754997801907,126.498375893995
장성점,전남 장성군 장성읍 영천로 162,장성군,35.299911077849,126.78185852403
상무대포병학교점,전남 장성군 삼서면 태청로 428,장성군,35.2349941531907,126.625881144965
완도점,전남 완도군 완도읍 개포로114번길 30,완도군,34.3177570860375,126.745284415059
진도터미널점,전남 진도군 진도읍 남문길 4 이디야(진도터미널점),진도군,34.4784203859299,126.264010474678
신안임자하나로마트점,전남 신안군 임자면 임자로 123,신안군,35.0852437647141,126.109181002886
신안천사DI점,전남 신안군 압해읍 압해로 820,신안군,34.8628393872329,126.318726220267
광주충파점,광주광역시 동구 중앙로 180,동구,35.1495000635094,126.914843900579
광주상무롯데마트점,광주 서구 시청로 40 1층(치평동),서구,35.1523683644087,126.852422214795
광주화정점,광주 서구 화운로83번길 25 (화정동),서구,35.1469033741915,126.878077458833
광주화정현대점,광주 서구 군분로139번길 17,서구,35.1436417934014,126.886612702436
광주동천점,광주 서구 하남대로 656 1층(동천동),서구,35.1716876285282,126.864374513772
광주금호운천점,"광주 서구 운천로 129 (쌍촌동) 1층 104호, 2층 202호",서구,35.1440342140043,126.857091372222
광주첨단신용점,광주광역시 북구 첨단연신로133번길 4,북구,35.2102447353801,126.863785462903
광주서방지오점,광주 북구 서암대로 315 1층(우산동),북구,35.1653352283098,126.918227569864
광주두암센트럴점,"광주 북구 군왕로 51 1,2층(두암동)",북구,35.1659731363172,126.931957141951
전남대상대점,광주 북구 설죽로202번길 71 1층,북구,35.1772698060255,126.90125453946
광주소촌점,광주광역시 광산구 소촌로 92 (소촌동) 1층,광산구,35.152657759149,126.793172222405
광주송정역점,광주 광산구 상무대로 210-1,광산구,35.1380214468849,126.792205460054
광주하남점,"광주 광산구 사암로 251 (월곡동, 하남부영아파트) 1층",광산구,35.1673448294797,126.808232057186
광주비아점,광주 광산구 비아동 90-38,광산구,35.2211589993338,126.823694947597
광주첨단LC타워점,광주 광산구 첨단중앙로 96 (월계동) 108호,광산구,35.2138342256441,126.843465057781
광주공군비행장점,광주 광산구 송도로114번길 53 (황룡동) 선봉스포렉스 이디야커피,광산구,,
광주수완솔빛점,광주 광산구 왕버들로 137 (수완동) 1층 102호,광산구,35.2013042689843,126.825401856422
광주신창왕버들로점,"광주 광산구 왕버들로 255 (신창동, 정원씨티캐슬) 102호",광산구,35.1965090373244,126.837015670285
광주운남삼성점,광주 광산구 임방울대로 142-10 (운남동) 1층 상가중 1칸 - 동쪽편,광산구,35.1737094017163,126.818352028322
광주평동역점,광주 광산구 평동로 851 (옥동) 1층 101호,광산구,35.1250729053306,126.767242761367
광주하남2지구점,광주 광산구 손재로110번길 45 (하남동) 103호,광산구,35.1764742377387,126.799342874529
광주신가사거리점,광주 광산구 수등로 243 (신가동) 1층,광산구,35.1853268348522,126.835609726024
광주무역회관점,광주광역시 광산구 무진대로 282  2층,광산구,35.160703747679,126.811408567004
광주첨단쌍암점,광주 광산구 월계로 223-13,광산구,35.2146754869143,126.849387381627
광주보건대점,광주 광산구 장신로 326 1층,광산구,35.1926473993015,126.844932132284
광주하남CGV점,광주 광산구 용아로400번길 30 2층 2009호 (산정동),광산구,35.1779756891641,126.806472769389
광주수완장덕점,광주 광산구 장신로 81 1층 109호,광산구,35.191930678569,126.818252518716
광주하남3지구점,광주 광산구 하남울로12번하길 10 1층 (하남동),광산구,35.1805374768135,126.802481293874
광주송정DI점,"광주 광산구 상무대로 277-1 1,2층(소촌동)",광산구,35.1434886957902,126.795999475885
광주우산사암로점,광주 광산구 사암로106번길 119 1층(우산동),광산구,35.1537102729193,126.814257867643
광주수완중앙점,광주 광산구 수완로 16 1층(수완동),광산구,35.1865695435774,126.829105949562
광주수완신가점,광주 광산구 수등로94번길 8-5 1층(신가동),광산구,35.182962315871,126.819168905438
광주수완롯데마트점,광주 광산구 장신로 98 (장덕동) 2층,광산구,35.1894383628988,126.819287851791
광주첨단점,"광주 광산구 첨단중앙로170번길 20 1,2층 101,201호 (쌍암동,원프라자빌딩)",광산구,35.2205117130211,126.842920948391
제주중앙점,제주 제주시 일도1동 1473-1,제주시,33.513264688425,126.525940312429
제주연동점,제주 제주시 연동 272-1,제주시,33.4896909582161,126.490327226225
제주한림점,제주특별자치도 제주시 한림읍 한림로 711 102호,제주시,33.418329985745,126.264250206094
제주삼도점,"제주특별자치도 제주시 서사로 90 101, 201호(삼도일동)",제주시,33.5045856096291,126.519689240597
제주연북로점,제주특별자치도 제주시 연북로 34 (노형동) 1층,제주시,33.4816683662675,126.484952001108
제주화북점,제주특별자치도 제주시 동화로 12 (화북일동) 101호,제주시,33.5187754076762,126.572707144319
제주시청고산동산점,"제주특별자치도 제주시 중앙로 264 (이도이동, 위드빌) 1층 101호",제주시,33.4963988484378,126.531763597125
제주외도점,제주특별자치도 제주시 우정로5길 4 (외도일동) 1층,제주시,33.4901978581657,126.431160741311
제주삼화점,"제주특별자치도 제주시 건주로 66 (도련일동) 102,103호 (도련일동)",제주시,33.5135263672391,126.58033791004
제주하귀점,제주특별자치도 제주시 애월읍 하귀9길 29 (입곱별) 1층,제주시,33.4846152959755,126.416228681935
제주애월하나로마트점,제주특별자치도 제주시 애월읍 애원로 41 (애월농협협동조합) 가동 1층,제주시,33.4604320146266,126.321905818586
제주일도점,제주특별자치도 제주시 연수로3길 3,제주시,33.5024960304446,126.543206745863
서귀포이마트점,제주 서귀포시 법환동   841-2 이마트서귀포점 내 1층(푸드코트옆),서귀포시,33.248280781537,126.508822687866
제주중문점(X),제주특별자치도 서귀포시 중문관광로 42 1층(색달동),서귀포시,33.2549005523668,126.40977029065
