브랜드명,지역,매장명,주소,위도,경도
던킨도너츠,대전,대전유성홈플러스,"대전광역시 유성구 한밭대로 502 (봉명동, 홈플러스)",36.3584023856827,127.354171588147
메가커피,대전,대전청사점,"대전광역시 서구 둔산중로134번길 29 (둔산동), 1층 102호",36.3590152204183,127.388714735693
빽다방,대전,대전정부청사점,"대전광역시 서구 둔산중로 134번길 29, 1층 청사프라자 160호",36.3590152204183,127.388714735693
빽다방,대전,충남대정문점,대전광역시 유성구 대학로 86 1층 107호,36.3610863513524,127.34477497913
던킨도너츠,대전,충남대,"대전광역시 유성구 대학로 86 (궁동, 포커스타운)",36.3610863513524,127.34477497913
빽다방,대전,대전스타게이트점,"대전시 서구 대덕대로 325, 스타게이트 1층 65호",36.361914557373,127.378926537199
더벤티,대전,대전월평점,대전광역시 서구 대덕대로 325 (월평동) 스타게이트 1층 65호,36.361914557373,127.378926537199
파스쿠찌,대전,대전카이스트점,대전광역시 유성구 대학로 291 한국과학기술원 정보전자공학동,36.3683750600837,127.356771410201
던킨도너츠,대전,대전카이스트,"대전광역시 유성구 대학로 291 (구성동, 한국과학기술원)",36.3683750600837,127.356771410201
이디야,대전,대전죽동점,"대전광역시 유성구 유성대로 875 (죽동, 비에스타워) 104호",36.3697424418574,127.339567095425
컴포즈커피,대전,대전죽동점,대전광역시 유성구 유성대로 875,36.3697424418574,127.339567095425
빽다방,대전,대전노은CGV점,"대전시 유성구 은구비남로33번길 5, 경남아너스빌 111호",36.3725326914099,127.318987426367
컴포즈커피,대전,대전노은점,"대전광역시 유성구 은구비남로33번길 5 (지족동, 경남아너스빌2)",36.3725326914099,127.318987426367
메가커피,대전,대전노은점,"대전광역시 유성구 노은로 158 , (지족동, 그랜드타운)111호",36.3736784614549,127.318406280185
공차,대전,대전노은점,"대전광역시 유성구 노은로 158, 지상1층 104호(지족동, 그랜드타운)",36.3736784614549,127.318406280185
공차,대전,신세계대전점,"대전광역시 유성구 엑스포로 1,대전신세계 타트앤사이언스 지하 1층 A67호(도룡동)",36.3751817693989,127.381765372066
폴바셋,대전,대전엑스포 스카이점(with 피자 일뽀르노),대전광역시 유성구 엑스포로 1 39F,36.3751817693989,127.381765372066
스타벅스,대전,신세계대전B1,"대전광역시 유성구 도룡동 3-1, 대전신세계 백화점 B1층",36.3820913,127.3842125
스타벅스,대전,대전엑스포스카이,"대전광역시 유성구 도룡동 3-1, 신세계엑스포점 38층",36.3820913,127.3842125
스타벅스,대전,신세계대전R,"대전광역시 유성구 도룡동 3-1, 대전신세계 백화점 5F",36.3820913,127.3842125
이디야,대전,대전연구단지점,"대전광역시 유성구 대덕대로 594 (도룡동, 타워코리아나 주상복합) 1층 101호",36.3859409816655,127.379004969319
컴포즈커피,대전,대전도룡점,대전광역시 유성구 대덕대로 594 106호,36.3859409816655,127.379004969319
투썸플레이스,대전,대전반석점,"대전광역시 유성구 반석로 7 (반석동,애니빌프라자) 1층",36.3915798844452,127.313876423751
이디야,대전,대전반석역점,"대전광역시 유성구 반석로 7 (반석동, 애니빌프라자) 1층 109,110호",36.3915798844452,127.313876423751
메가커피,대전,대전용산테크노피아점,"대전광역시 유성구 테크노중앙로 155 (용산동, 테크노피아)",36.4227420586813,127.40082307928
빽다방,대전,대전대덕밸리점,대전시 유성구 테크노중앙로 155,36.4227420586813,127.40082307928
스타벅스,대전,대전현대아울렛,대전광역시 유성구 용산동 579 현대프리미엄아울렛 대전점,36.4239102582203,127.398690240593
공차,대전,현대아울렛대전점,대전광역시 유성구 용산동 579 현대프리미엄아울렛 대전점 3층,36.4239102582203,127.398690240593
빽다방,대전,대전관평중점,"대전시 유성구 테크노4로 115, 1층",36.424418294255,127.389169509061
공차,대전,대전관평점,"대전시 유성구 테크노4로 115, 1층 103호(관평동)",36.424418294255,127.389169509061
메가커피,대전,대전관평테크노밸리점,"대전광역시 유성구 테크노3로 65 (관평동, 한신에스메카)",36.429324016176,127.390778973664
빽다방,대전,대전한신s메카점,대전광역시 유성구 테크노3로 65,36.429324016176,127.390778973664
투썸플레이스,충북,속리산휴게소점,충청북도 보은군 마로면 적암길 56-18 속리산휴게소 내,36.4477116230233,127.869016872118
할리스,충북,속리산휴게소점,충청북도 보은군 마로면 적암길 56-18 /적암리 181-3,36.4477116230233,127.869016872118
메가커피,충남,공주종합터미널점,충청남도 공주시 신관로 74 (신관동),36.468506127405,127.134730683922
던킨도너츠,충남,공주터미널,충청남도 공주시 신관로 74 (신관동),36.468506127405,127.134730683922
빽다방,세종,세종시청점,"세종특별자치시 한누리대로 2143, 101호 (보람동, 금강시티타워)",36.4780560728468,127.288441124474
컴포즈커피,세종,세종시청점,세종특별자치시 한누리대로 2143 금강시티타워 113호,36.4780560728468,127.288441124474
메가커피,세종,세종첫마을점,"세종특별자치시 한누리대로 193 (나성동, 참미르빌딩), 119호",36.4820796620759,127.260502652606
공차,세종,세종나성점,세종특별자치시 한누리대로 193 1층 111호~112호,36.4820796620759,127.260502652606
빽다방,세종,세종새롬중앙점,"세종특별자치시 새롬중앙로 47, 세움빌딩 112호",36.4850059025736,127.250786042698
컴포즈커피,세종,세종새롬점,세종특별자치시 새롬중앙로 47,36.4850059025736,127.250786042698
빽다방,세종,세종소담점,세종특별자치시 한누리대로 2016번지 1층,36.4850167103305,127.299629679817
공차,세종,세종소담점,"세종특별자치시 한누리대로 2016 1층 110호 (소담동, 타임빌딩)",36.4850167103305,127.299629679817
메가커피,세종,세종어반아트리움점,"세종특별자치시 나성로 96 (나성동, 더센트럴)",36.4878789621189,127.261002509068
디저트39,세종,세종나성점,"세종특별자치시 나성로 96 (나성동, 더센트럴) 1층 159호",36.4878789621189,127.261002509068
이디야,세종,세종시갈매점,"세종특별자치시 갈매로 353 (어진동, 에비뉴힐) A동 1층 1002,1004호",36.495606258638,127.262700936321
공차,세종,세종에비뉴힐점,세종특별자치시 갈매로 353,36.495606258638,127.262700936321
이디야,세종,세종대명벨리온점,"세종특별자치시 집현중앙7로 6 (집현동, 지식산업센터) 1층 지1층 지152호",36.4982680550619,127.330534861631
메머드커피,세종,세종대명벨리온점,"세종특별자치시 집현중앙7로 6, 1동 1층 A130호(집현동, 지식산업센터)",36.4982680550619,127.330534861631
이디야,세종,세종시어진동점,세종특별자치시 어진동 1-5 주차장용치 1-25 어진프라자 101,36.5001859,127.2627276
공차,세종,홈플러스세종점,세종특별자치시 어진동 307-7 홈플러스,36.5001859,127.2627276
메가커피,세종,세종어진점,"세종특별자치시 절재로 194 (어진동, 중앙타운)",36.5083073428532,127.262445014563
할리스,세종,세종어진점,"세종특별자치시 절재로 194 (어진동, 중앙타운) 133호,214호 .",36.5083073428532,127.262445014563
메가커피,세종,세종시립도서관점,"세종특별자치시 세종로 1219 (고운동, 세종중앙타워)",36.5116348822129,127.241037472993
빽다방,세종,세종시립도서관점,세종특별자치시 세종로 1219,36.5116348822129,127.241037472993
이디야,세종,세종시아름동점,세종특별자치시 보듬3로 100 (아름동 ),36.5119529197334,127.248623728597
컴포즈커피,세종,세종아름점,"세종특별자치시 보듬3로 100 (아름동, 해피라움1)",36.5119529197334,127.248623728597
컴포즈커피,세종,세종산울점,"세종특별자치시 산울2로 10 B동 B-107호(산울동, 산울마을6단지근린생활시설)",36.5296440869953,127.262334403956
공차,세종,세종해밀산울점,"세종특별자치시 산울2로 10, 근생A동 2층 216,217호",36.5296440869953,127.262334403956
투썸플레이스,경북,안동성소병원점,"경상북도 안동시 서동문로 99 (금곡동, 안동성소병원) 안동성소병원 신관 1층",36.5671582715711,128.722710342768
파스쿠찌,경북,안동성소병원점,경상북도 안동시 서동문로 99 안동성소병원 신관 5층,36.5671582715711,128.722710342768
할리스,충남,(상)정안알밤휴게소점,충청남도 공주시 정안면 논산천안고속도로 58 (정안상행휴게소) .,36.5694495299682,127.115102332782
파스쿠찌,충남,정안알밤휴게소(천안),충청남도 공주시 정안면 논산천안고속도로 58,36.5694495299682,127.115102332782
할리스,충남,(하)정안알밤휴게소점,충청남도 공주시 정안면 논산천안고속도로 57 (정안하행휴게소) .,36.5707960910293,127.112004437346
파스쿠찌,충남,정안알밤휴게소(논산),충청남도 공주시 정안면 논산천안고속도로 57,36.5707960910293,127.112004437346
메가커피,충북,청주방서점,"충청북도 청주시 상당구 단재로 316 (방서동, 청주센트럴자이)",36.6011278961228,127.500967809429
빽다방,충북,청주방서점,"충청북도 청주시 상당구 단재로 316, 상가 1동 113호(방서동, 청주센트럴자이)",36.6011278961228,127.500967809429
파스쿠찌,충북,청주하나로,충청북도 청주시 상당구 무농정로32,36.6048173494679,127.507391938401
던킨도너츠,충북,청주하나로,충청북도 청주시 상당구 무농정로 32 (방서동),36.6048173494679,127.507391938401
더벤티,충북,청주가경점,"충청북도 청주시 흥덕구 가경로 9-9 (가경동, 그린프라자) 그린프라자 102호",36.6162882495211,127.44329496641
던킨도너츠,충북,청주가경,"충청북도 청주시 흥덕구 가경로 9-9 (가경동, 그린프라자)",36.6162882495211,127.44329496641
메가커피,충북,청주가경아이파크점,"충청북도 청주시 흥덕구 서현로 60 , (가경동)",36.6175418320014,127.428835966064
빽다방,충북,청주가경아이파크점,충청북도 청주시 흥덕구 서현로 60,36.6175418320014,127.428835966064
할리스,충남,(상)예산휴게소점,충청남도 예산군 신양면 당진영덕고속도로 33 (예산휴게소 상행) 당진 방향,36.6196336550818,126.846577952002
던킨도너츠,충남,예산휴게소(상),"충청남도 예산군 신양면 당진영덕고속도로 33 (서계양리, 예산휴게소 상행)",36.6196336550818,126.846577952002
할리스,충북,오송역사점,충청북도 청주시 흥덕구 오송읍 오송가락로 123 (오송역 2층 맞이방) 봉산리 370-31,36.620474826115,127.327143465414
던킨도너츠,충북,오송역사,"충청북도 청주시 흥덕구 오송읍 오송가락로 123 (봉산리, 오송역)",36.620474826115,127.327143465414
할리스,경북,(하)문경휴게소점,경상북도 문경시 중부내륙고속도로 173 .,36.6205103363074,128.149931234729
던킨도너츠,경북,문경휴게소(하),"경상북도 문경시 중부내륙고속도로 173 (유곡동, 문경마산방향휴게소)",36.6205103363074,128.149931234729
투썸플레이스,충북,청주오송2지구점,"충청북도 청주시 흥덕구 오송읍 오송생명7로 148 104호,105호,203호,204호(영광프라자)",36.6205370085793,127.316328820366
컴포즈커피,충북,오송2산단점,충청북도 청주시 흥덕구 오송읍 오송생명7로 148,36.6205370085793,127.316328820366
컴포즈커피,충북,청주강서점,충청북도 청주시 흥덕구 강서로 118,36.6247490277064,127.429728786547
공차,충북,청주강서점,충청북도 청주시 흥덕구 강서로 118 104호,36.6247490277064,127.429728786547
빽다방,충북,청주오송점,"충청북도 청주시 흥덕구 오송읍 오송생명5로 179, 102호",36.6305370820347,127.330310736436
공차,충북,청주오송점,"충청북도 청주시 흥덕구 오송읍 오송생명5로 179 103호(만수리, 청송빌딩)",36.6305370820347,127.330310736436
이디야,충북,청주사직점,"충청북도 청주시 서원구 예체로 55 상가동 101,102호",36.6311411616249,127.468399308993
빽다방,충북,청주사직푸르지오점,충청북도 청주시 서원구 예체로 55,36.6311411616249,127.468399308993
투썸플레이스,충북,충북대중문점,충청북도 청주시 흥덕구 내수동로 112 1-4층 (사창동),36.6336797480233,127.457988645747
할리스,충북,충북대점,충청북도 청주시 흥덕구 내수동로 53 1~2층 / 복대동 873-10,36.6336797480233,127.457988645747
메가커피,충북,청주지웰시티점,"충청북도 청주시 흥덕구 대농로 39 , A동 106호 (복대동)",36.6423374175194,127.426913157763
빽다방,충북,청주지웰시티점,충청북도 청주시 흥덕구 대농로 39(청주 솔밭초등학교 앞),36.6423374175194,127.426913157763
스타벅스,충북,현대충청,충청북도 청주시 흥덕구 복대동 3380,36.6447593785557,127.426260041731
공차,충북,현대충청점,충청북도 청주시 흥덕구 복대동 3380 현대백화점충청점 지하 1층,36.6447593785557,127.426260041731
메가커피,충남,내포신도시점,"충청남도 홍성군 홍북읍 청사로 36, 106층(승우빌딩)",36.6481090274007,126.674679401958
컴포즈커피,충남,홍성내포점,충청남도 홍성군 홍북읍 청사로 36 107호,36.6481090274007,126.674679401958
빽다방,충남,홍성내포청사점,충청남도 홍성군 홍북읍 청사로48번길 4,36.6486396715518,126.675262050523
더벤티,충남,홍성내포점,"충청남도 홍성군 홍북읍 청사로48번길 4 (신경리, 아이프라자) 101호",36.6486396715518,126.675262050523
할리스,충북,(하)옥산휴게소점,충청북도 청주시 흥덕구 옥산면 경부고속도로 309 (부산방향) .,36.6576324870606,127.369837074757
던킨도너츠,충북,옥산휴게소(하),"충청북도 청주시 흥덕구 옥산면 경부고속도로 309 (오산리, 옥산휴게소 부산방향)",36.6576324870606,127.369837074757
빽다방,충남,홍성내포중앙점,충청남도 홍성군 홍북읍 청사로 174번길 2 113호,36.6593870125874,126.678987066939
공차,충남,홍성내포신도시점,"충청남도 홍성군 홍북읍 청사로174번길 2, 114호,115호",36.6593870125874,126.678987066939
던킨도너츠,충남,충남도청,"충청남도 홍성군 홍북읍 청사로174번길 2 (신경리, 한승갤러리)",36.6593870125874,126.678987066939
메가커피,충북,청주율량사천점,"충청북도 청주시 청원구 율봉로 97 , (율량동, 베리돈타워)",36.6669069992313,127.480094458769
컴포즈커피,충북,청주율량사천점,충청북도 청주시 청원구 율봉로 97 104호,36.6669069992313,127.480094458769
빽다방,충북,청주율량중앙점,충청북도 청주시 청원구 율량로 104,36.6720178500799,127.497257996968
컴포즈커피,충북,청주율량점,충청북도 청주시 청원구 율량로 104 105호,36.6720178500799,127.497257996968
투썸플레이스,충남,예산터미널점,충청남도 예산군 예산읍 금오대로 4545,36.6859315158613,126.850311142071
디저트39,충남,예산터미널점,"충청남도 예산군 예산읍 금오대로 35-13 (산성리) 1층 102,102호",36.6859315158613,126.850311142071
