매점명,주소,위도,경도
전주여고점,전북 전주시 덕진구 모래내6길 12 (인후동2가) 1층,35.8349501846094,127.145846729318
김천산업단지점,경북 김천시 어모면 산업단지1로 2 (남산리) 더벤티 김천산업단지점,36.1583366974773,128.117222773292
부평마이빌점,"인천 부평구 부평대로 102 (부평동, 부평 대우마이빌) 108호",37.5004473881046,126.722431800336
인천석남사거리점,인천 서구 가정로151번길 4 (가좌동) 103동 103호,37.4989356941589,126.670469911736
여수무선점,전남 여수시 화산로 92 (화장동),34.7741958561932,127.648079160547
동탄역예미지점,"경기 화성시 동탄역로 196 (오산동, 동탄역 예미지 시그너스) 판매시설동 1층 L1-128호",37.2042919607928,127.096618589331
화성남양점,"경기 화성시 남양읍 남양천로 17 (남양리, 화성남양시티프라디움3차아파트) 상가1동 105호",37.2086458618709,126.820221514083
대구동구청점,대구 동구 아양로 204 (효목동) 1층,35.8856988951182,128.635317273066
서귀포오일시장점,제주특별자치도 서귀포시 중산간동로 7917 (동홍동) 더벤티 서귀포오일시장점,33.2654329625192,126.570378716489
전북부안점,전북 부안군 부안읍 오정2길 42 (봉덕리) 1층,35.7251819576188,126.736560394846
목포남악점,전남 목포시 남악1로16번길 50 (옥암동) 105호,34.807327275227,126.452703305542
여수해양공원점,전남 여수시 이순신광장로 159 (중앙동) 112-2호 1층,34.7373933986932,127.741327204963
의정부동오마을점,"경기 의정부시 추동로 9 (신곡동, 휴먼시티) 1층 104호",37.7429875371775,127.057067933238
수원율전점,경기 수원시 장안구 율전동 298-3 운화빌딩 1층,37.2988367926468,126.969929772058
진주이현점,경남 진주시 평거로 288-1 (이현동) 이현동 행정복지센터 인근,35.1929003957585,128.062086484989
중화중앙점,서울 중랑구 동일로 774 (중화동) 1층 102호,37.5994727788506,127.080200532509
다산블루웨일점,"경기 남양주시 다산중앙로19번길 25-23 (다산동, 다산진건 블루웨일 지식산업센터 2차) 1층 R106호",37.6131973184407,127.153642897376
상대원센터엠점,경기 성남시 중원구 사기막골로62번길 33 (상대원동) 지하2층 RB209호,37.435214464925,127.175146453626
순천용당점,전남 순천시 용당동 355-1 1층,34.9732054084246,127.494655561226
여수장성점,전남 여수시 소호로 591 (안산동) 1층,34.7546745628415,127.656740970124
호구포역점,"인천 남동구 호구포로 210 (논현동, 세움프라자) 101호",37.40153812431,126.709753126136
시흥월곶점,경기 시흥시 월곶중앙로58번길 5-6 (월곶동) 시흥월곶역 블루밍더마크 1층 119호,37.3894945307695,126.738758120593
광주양림점,광주 남구 정율성로 22 (양림동) 1층,35.137832094283,126.91728509011
광양창덕점,전남 광양시 광양읍 와룡길 17 (용강리) 1층 일부,34.9705006002759,127.610545262754
탑석역점,"경기 의정부시 오목로 29 (용현동, 정은스카이) 지상1층",37.733101088428,127.086166917128
대구연경점,대구 동구 동화천로77길 8 (지묘동) 106호 미성프라자,35.9420148180693,128.631676528445
응암오거리점,서울 은평구 응암동 589-37 1층 비호,37.590657140685,126.916199263402
전주덕진점,전북 전주시 덕진구 사평로 43 (덕진동1가) 1층,35.8414450751681,127.121205487696
광주삼각점,광주 북구 안산로 85 (삼각동) 1층,35.194839118657,126.901592782551
순천금당점,"전남 순천시 기적의도서관길 35 (연향동, 전주콩나물국밥) 1층",34.9482789650961,127.526047117991
의정부효자초점,경기 의정부시 부용로 211 (신곡동) 1층 101호,37.7498950068567,127.079976579065
광명소하점,경기 광명시 소하동 1364 1층 115호,37.4483467760412,126.891477703999
인천원당점,"인천 서구 원당대로 860 (당하동, 보람프라자)",37.593282173907,126.696870872013
울산전하스위첸점,울산 동구 바드래1길 55 (전하동) 107호,35.517259611824,129.427699275341
대명계대점,대구 남구 대명동 1892-52 1층,35.8557021283293,128.583204790017
검단아라점,인천 서구 이음1로 389 (원당동) 107호,37.5949820220298,126.716540104645
봉천역점,서울 관악구 봉천동 930-39 1층,37.4825308039217,126.940586489287
부평굴다리점,"인천 부평구 부일로 16 (부평동, 헤르메스아파트 2동) 104호",37.4901610201022,126.731769449584
광주신창점,"광주 광산구 신창로71번길 17 (신창동, 신창2차남양휴튼) 상가동 1층 107호",35.1914288547333,126.835500922236
구미임은점,"경북 구미시 왕산로 28-10 (임은동, 구미 임은 삼도뷰엔빌W) 301동 1층 111호",36.0860135576101,128.363755111776
범골역점,경기 의정부시 호동로 63 (호원동) 1층,37.7281704749502,127.043013678037
익산모현점,전북 익산시 배산로 139 (모현동1가) 1층 104호,35.9502541585433,126.940168444261
수원정자점,경기 수원시 장안구 정자동 888-2 102호,37.2924092194834,126.994062568711
부천괴안점,경기 부천시 괴안동 204-12 102호,37.4770283341227,126.802073590173
광주경안점,"경기 광주시 경안로41번길 6 (경안동, 경기광주역 금호리첸시아) 1층 B107호",37.408592165969,127.256303963521
인천갈산점,"인천 부평구 주부토로249번길 17 (갈산동, 부평지웰에스테이트) 114호",37.5169366783121,126.726237341535
세종나성점,"세종특별자치시 한누리대로 292 (나성동, 행복의아침) 1층 108호",36.4903246735595,127.257030692034
영덕영해신협점,경북 영덕군 영해면 예주길 86-1 (성내리),36.5392593644774,129.408912329745
신월사거리점,서울 양천구 신월동 148-4 신월동 리버스타운 102동 101호,37.5355023168371,126.826977396892
양주광적점,경기 양주시 광적면 가래비13길 3 (가납리) 1층,37.8262128755991,126.983206255706
상계사거리점,"서울 노원구 동일로 1379 (상계동, 다모아빌딩) 107호",37.6518043505091,127.060894004756
여수여천점,"전남 여수시 시청동3길 15 (학동, 죽암빌딩) 죽암빌딩",34.7587118631757,127.665551576036
송도센트럴파크점,"인천 연수구 센트럴로 194 (송도동, 더샵 센트럴파크2) c동 115호",37.3937862653635,126.641874180513
해비치리조트점,"제주특별자치도 서귀포시 표선면 민속해안로 577 (표선리, 흑돼지제주정) 1층",33.3248466512549,126.843851466482
부평시장점,인천 부평구 대정로 28 (부평동) 102호,37.4963383374826,126.724229887682
하남현대지식산업센터점,"경기 하남시 미사대로 540 (덕풍동) 1층 BC01-010호, 현대지식산업센터 한강미사2차",37.5578052341426,127.20583464536
개봉점,서울 구로구 개봉로 63 (개봉동) 1층 109호,37.4913821799938,126.855689499758
구월아시아드점,"인천 남동구 선수촌로46번길 4 (구월동, 구월드림프라자) 1층 103호",37.4431336544367,126.715233105164
신정네거리역점,서울 양천구 중앙로 247 (신정동) 1층,37.5183880750987,126.853415771975
송파래미안점,서울 송파구 오금로32길 30 (송파동) 1층 103호,37.5037526096939,127.119025975571
강서구청사거리점,"서울 강서구 화곡로64길 2 (등촌동, 경동미르웰한올림) 1층 101호",37.5572806227804,126.853561105277
양천구청점,"서울 양천구 목동동로 59 (신정동, 로얄프라자) 로얄프라자 1층 101호",37.5150507442326,126.861618186165
안산본오점,경기 안산시 상록구 본오동 880-15 103호,37.2937866612815,126.862656412343
송도한라웨스턴파크점,"인천 연수구 아트센터대로168번길 100 (송도동, 한라 웨스턴파크 송도) 120호",37.4060391141399,126.62896276616
전남영광점,전남 영광군 영광읍 대하길 112 (단주리) 1층,35.2779148378127,126.499951248972
파주야당한빛점,경기 파주시 야당동 1000-4 104호,37.7139861371013,126.748561230795
파주교하점,경기 파주시 동패동 1701 137-1호,37.7249041302204,126.718898234988
킨텍스꿈에그린점,"경기 고양시 일산서구 킨텍스로 240 (대화동, 킨텍스 꿈에그린) 1층 221호",37.6658756486743,126.751042108317
인천공항화물청사점,"인천 중구 공항동로193번길 116 (운서동, 대한항공운송대리점) 112호",37.46212201349,126.4671775432
인천당하점,인천 서구 청마로167번길 4 (당하동) 1층 103호,37.5925289743999,126.676285375498
완정역점,인천 서구 서곶로 837 (당하동) 1층 102호,37.5920755318838,126.672993187771
평택삼성점,"경기 평택시 고덕면 고덕여염9길 22 (여염리, 고덕 헤리움 비즈타워 2차) 101호",37.0395127810463,127.049683588526
광양중동점,전남 광양시 광장로 105 (중동) 1층,34.9333543690359,127.694544491286
군산미장점,"전북 군산시 미장남로 100 (미장동, 미장대원칸타빌) 1동 103호",35.9616347881068,126.733304594769
연천역점,경기 연천군 연천읍 연천로 245 (차탄리) 1층,38.0988524635148,127.074229173144
마들역점,"서울 노원구 동일로 1533 (상계동, 백산빌딩) 1층 103호",37.6653647809563,127.057246351895
전남고흥점,"전남 고흥군 고흥읍 고흥군청로 33 (남계리, 남계메디컬빌딩) 1층 102호",34.6051668415089,127.280471454775
인천용현점,"인천 미추홀구 토금남로 53 (용현동, 한양아파트) 한양아파트상가 107호",37.4508180650315,126.63808724512
부산수안점,"부산 동래구 충렬대로238번길 7 (수안동, 성완세띠앙) 상가동 113호",35.2009936624782,129.085423171508
마산어시장점,경남 창원시 마산합포구 동서동2길 49 (신포동2가) 마산어시장 인근,35.202148352311,128.57347175815
김해상동점,경남 김해시 상동면 상동로 563 (대감리) 1층,35.3082060581389,128.931249097182
경북성주점,경북 성주군 성주읍 성주로 3248 (성산리) 1층,35.9176225672102,128.289212807906
진주소호점,"경남 진주시 소호로19번길 11 (충무공동, 진주혁신도시 중흥에스-클래스 더프라임) 중흥 S클래스상가 B동 105호",35.1697191864921,128.133443716956
부천U1점,경기 부천시 조마루로385번길 92 (원미동) 124호,37.5007971475548,126.790116446423
전북대점,전북 전주시 덕진구 기린대로 466 (덕진동1가) 1층 101호,35.841865466558,127.126838192352
서귀포올레시장점,"제주특별자치도 서귀포시 중정로91번길 4 (서귀동, 핑크파티) 더벤티 서귀포올레시장점",33.2488627779676,126.566082995389
영종도더타임점,인천 중구 영종대로196번길 25 (운서동) 110호,37.4900562562283,126.499123016675
전주신일강변점,전북 전주시 완산구 효자천변1길 26-9 (효자동1가) 1층,35.7995920822604,127.11411842094
행신SK점,"경기 고양시 덕양구 행신로 153 (행신동, 미호상가) 미호상가 1층 4호",37.6193253572783,126.832307961369
하단가락타운점,부산 사하구 동매로 7 (하단동) 1층,35.103803332342,128.959139339461
천안성성점,"충남 천안시 서북구 성성9로 14 (성성동, 천안레이크타운2차 푸르지오) 501동 1층 104호",36.8412081869034,127.132057161454
남양주진접점,경기 남양주시 진접읍 해밀예당3로 57 (금곡리) 1층 101호,37.7147953203012,127.197906413982
성대시장점,"서울 동작구 국사봉1길 33 (상도동, 범한빌딩) 1층",37.4991089813509,126.930362165612
신평배고개점,부산 사하구 신평동 161-175,35.0929440850962,128.973632801065
신방학점,서울 도봉구 방학로 172 (방학동) 1층,37.6625747401152,127.033207955109
전주효자점,전북 전주시 완산구 우전로 212 (효자동2가) 1층,35.8133965952883,127.102129296411
전주송천현대점,전북 전주시 덕진구 솔내로 118 (송천동1가) 1층,35.8606597058338,127.126839451811
원주단구점,"강원 원주시 서원대로 408 (단구동, 광장빌딩) 1층 114호",37.3299803953294,127.950079338744
회룡역점,"경기 의정부시 외미로 104-12 (호원동, 유타상가) 1층 103-1호",37.7236657347269,127.04672994984
광주송정점,광주 광산구 송정로 29 (송정동) 1층,35.1362668959337,126.794447873248
항동SKV1점,서울 구로구 부광로 88 (항동) 지하1층 BB015-B호,37.4771787717297,126.816803363184
목포하당점,전남 목포시 부흥로 83 (옥암동) 1층,34.8037401144028,126.429935897203
원흥역푸르지오점,"경기 고양시 덕양구 권율대로 671 (원흥동, 원흥역 푸르지오) 107호",37.6498255332979,126.872534124241
파주운정점,경기 파주시 동패동 1761-4 동방프라자 104호,37.7117263715049,126.745143874536
인천작전점,인천 계양구 계양대로 41 (작전동),37.5275365215193,126.722083135289
김해진례점,경남 김해시 진례면 송현로 43 (송정리) 1층,35.248612809914,128.753160015689
별내파라곤스퀘어점,"경기 남양주시 순화궁로 249 (별내동, 별내역 파라곤스퀘어) 별내파라곤스퀘어 상가1동 C115호",37.6518833009949,127.128118486856
여수웅천점,전남 여수시 웅천5길 7 (웅천동) 1층,34.7487128592504,127.68386586823
전주에코시티점,"전북 전주시 덕진구 세병로 92 (송천동2가, 에코시티 데시앙 네스트 3블럭) 1층 111호",35.8725337370176,127.134202965541
부산초량점,"부산 동구 초량중로 114 (초량동, 범양레우스 센트럴베이) 103동 B120호 재부산일본국총영사관 앞",35.121213153349,129.041661018536
양산북정점,"경남 양산시 북정3길 1 (북정동, 춘하추동) 1층 일부",35.359434458097,129.047256240502
부산가야역점,부산 부산진구 가야대로 645 (가야동) 1층,35.1560889446438,129.042363894231
청라포스코점,"인천 서구 크리스탈로74번길 31 (청라동, 월드프라자) 113호",37.5320019481931,126.640129134154
철원와수점,"강원 철원군 서면 와수로 174 (와수리, 김화 치과 의원) 1층",38.2388950453389,127.438829123726
대구침산점,"대구 북구 침산로 153 (침산동, 명성푸르지오) 101동 A6호",35.8890265531963,128.589744306502
서귀포중문점,제주특별자치도 서귀포시 천제연로 268 (중문동) 101동 1호,33.250917948251,126.433468672948
포항학천점,경북 포항시 북구 흥해읍 도음로877번길 3 (학천리) 106호,36.0791620436078,129.329679514064
수락산역점,"서울 노원구 동일로 1701 (상계동, 희성오피앙) 1층, 109호",37.6803078379984,127.054886397111
대구동촌점,"대구 동구 동촌로 100 (검사동, 태왕아너스 르네상스) 401동 1층 105호",35.8860394089961,128.651765677038
아산테크노밸리점,충남 아산시 둔포면 아산밸리중앙로 82 (석곡리) 1층 107호,36.9232594940192,127.05722323141
송내하이센스빌점,"경기 부천시 부일로205번길 32 (상동, 하이센스빌) 제1층 제108호",37.4898636571149,126.75333848127
검단호반써밋점,"인천 서구 이음5로 15 (원당동, 검단신도시 호반써밋 이니티움) 검단호반써밋1차 3120동 107호",37.5962848101918,126.708131554426
중동역남부점,경기 부천시 경인로 72 (송내동) 1층,37.4835450368759,126.763180381305
포항양학점,경북 포항시 북구 양학로 51 (득량동),36.0278532347881,129.348402184807
광주진월점,광주 남구 금당로 4 (진월동),35.1180216189,126.897651431064
광주전대상대점,광주 북구 설죽로214번길 104 (용봉동) 1층,35.1778213887495,126.903431601919
언양서부점,"울산 울주군 언양읍 읍성로 48 (서부리) 2동, 1층",35.5678610672769,129.118267169794
공덕롯데캐슬점,"서울 마포구 마포대로 109 (공덕동, 롯데캐슬프레지던트) 지하층 B123호",37.5450686146253,126.950847479316
구로항동점,"서울 구로구 서해안로 2108 (항동, 아이온타워2) 1층 105호",37.4806382251407,126.823997084272
광양마동점,전남 광양시 사동로 176-1 (마동) 1층 101호,34.9543900852048,127.689589378659
전주송천점,전북 전주시 덕진구 두간11길 19 (송천동1가) 1층,35.8636149365175,127.115093996722
인천도화점,"인천 미추홀구 숙골로 102 (도화동, 채움프라자) 1층 106호",37.4713071320064,126.662748908783
부산감전점,부산 사상구 가야대로12번길 49 (감전동) 1층 103호,35.149589860528,128.973554412545
목포한국병원점,"전남 목포시 중화길 10-1 (상동) 1,2층",34.8087977677598,126.416172683112
대구테크노중앙점,대구 달성군 유가읍 테크노상업로4길 12 (봉리) 107호,35.6927962583827,128.460521196709
청주가경점,"충북 청주시 흥덕구 가경로 9-9 (가경동, 그린프라자) 그린프라자 102호",36.6162882495211,127.44329496641
구남역점,부산 북구 백양대로 1018 (구포동) 더벤티 구남역점,35.1964832257522,128.994955503279
혜화로점,서울 종로구 혜화로 20 (혜화동) 1층,37.5874207006881,127.000048798574
창동역점,서울 도봉구 마들로11길 73 (창동) 1층 101호,37.6532567533904,127.049060560533
시흥배곧한라점,"경기 시흥시 서울대학로 172-20 (정왕동, 한라비발디캠퍼스3차) 상가4동 1층 113 A호",37.3622658073564,126.718379533859
대화역점,"경기 고양시 일산서구 중앙로 1560 (대화동, 다산스카이빌) 102호",37.6760553092707,126.748645872599
연수구청점,"인천 연수구 원인재로 124 (동춘동, 한양1차아파트) 108호",37.4081354811897,126.681112790974
산곡역점,"인천 부평구 길주로364번길 9 (산곡동, 부평 IPARK) 상가동 117호",37.5081423388981,126.702886284041
익산영등점,전북 익산시 무왕로11길 6-13 (영등동) 104호,35.9592592828705,126.976164737618
전주아중점,전북 전주시 덕진구 석소로 24 (우아동2가) 1층,35.8294856002942,127.169471515502
인천만수로데오점,"인천 남동구 장승남로 61 (만수동, 인일프라자) 1층 103호",37.4436176393079,126.739063666518
백석더리브점,"경기 고양시 일산동구 중앙로 1079 (백석동, 백석역 더리브 스타일) 백석역더리브스타일 114호",37.6450543770892,126.784560867709
부평시장역점,인천 부평구 부평대로 69 (부평동) 1층,37.4976508258929,126.722075188419
논현역점,"서울 서초구 신반포로 329 (잠원동, 세기빌딩) 1층 6호",37.5108041146939,127.019505342
수원매산점,경기 수원시 팔달구 매산로 46 (매산로2가) 1층,37.2683612596668,127.006359904499
장승배기역점,서울 동작구 상도로 180 (상도동) 1층,37.5044412417121,126.938859906163
충남대점,대전 유성구 궁동로18번길 45 (궁동) 1층,36.3628743560789,127.349833601424
칠곡운암역점,대구 북구 구암로 139 (동천동) 1층,35.9320644264194,128.556122786702
의정부신곡점,"경기 의정부시 발곡로 10 (신곡동, 백상프라자빌딩) 104호",37.7309517896541,127.055862244455
여수안산점,"전남 여수시 선원4길 3 (선원동, 대양빌딩) 1층 3호",34.7612180879779,127.652313495501
오산중앙CGV점,경기 오산시 원동로 22 (원동) 르마레시티 1층 140호,37.1420138701993,127.071013098693
포항육거리점,경북 포항시 북구 중앙로 324 (덕산동) 1층,36.0415974126944,129.366375920331
의정부낙양점,경기 의정부시 송양로 29 (낙양동) 104호,37.7522841185615,127.109249937033
녹양역점,"경기 의정부시 체육로 306-32 (녹양동, 키움프라자) 102호",37.7596798323517,127.041367904055
계산역점,인천 계양구 주부토로 541 (계산동) 1층 113호,37.5425635595106,126.728048264516
울산전하점,울산 동구 진성5길 97 (전하동) 1층 전하 푸르지오 정문 앞,35.5080420971814,129.422984368323
기장교리점,부산 기장군 기장읍 차성로 430 (교리) 106호,35.2540918803487,129.217020694039
일산풍동점,"경기 고양시 일산동구 숲속마을로 22 (풍동, 진넥스 블루오션) 105호",37.6673086117714,126.800765670454
창원디세븐파크점,경남 창원시 의창구 중동중앙로 83 (중동) 1층 111호,35.2592723670411,128.627532336904
부평산곡점,"인천 부평구 안남로222번길 27 (산곡동, 경남아파트) 상가동 1층 103호",37.5034412838438,126.711764957838
제주일도점,제주특별자치도 제주시 동광로 87 (일도이동) 1층,33.5051380597229,126.53720674324
산본시장점,경기 군포시 산본동 216-17 1층,37.3699894200622,126.937437098242
송내투나점,경기 부천시 상일로122번길 45 (상동) 107호,37.4893257248646,126.755708117144
울산매곡점,울산 북구 매산로 3 (매곡동) 1동 1층,35.6419611502917,129.356668114616
포항용흥점,경북 포항시 북구 대안길 59 (용흥동) 우방종합상가 105호,36.0414373948251,129.350931068534
신대방삼거리역점,"서울 동작구 상도로 73 (대방동, 보광빌딩) 1층",37.4999001041175,126.928915695415
연신내점,서울 은평구 연서로29길 20 (갈현동) 1층,37.6193756876504,126.918308299502
마두역점,"경기 고양시 일산동구 강석로 123 (마두동, 뉴삼창마트) 1층 136호",37.6519010573211,126.778783672797
군산나운롯데점,"전북 군산시 하나운로 43 (나운동, 롯데아파트1,2차상가) 126동 1층 5호",35.9627637626119,126.700377525111
광주수완장덕점,"광주 광산구 풍영로 294-23 (장덕동, 광주 수완 세영리첼 아파트)",35.1989281067066,126.8170260641
광주수완점,광주 광산구 장신로147번길 6 (수완동) 1층 103호,35.191394652549,126.826493492675
마산석전점,경남 창원시 마산회원구 석전동 300 상가 125호,35.2285796039286,128.571150554521
군산산북점,"전북 군산시 동아로 148 (산북동, 서군산농협) 1층 101호",35.9683052262585,126.684601849692
광주상무치평점,"광주 서구 시청로 7 (치평동, 상무e-다움골드) 1층 102호",35.1490619004014,126.851312103527
중계은행사거리점,"서울 노원구 한글비석로 264 (중계동, 중계그랜드프라자) 1층 111호",37.6511587125973,127.077337907538
영주가흥점,경북 영주시 대동로13번길 28-1 (가흥동) 1층,36.8176888437609,128.603898055235
경주황성점,경북 경주시 황성동 503-9 1층,35.8658579166516,129.214997275713
청라더휴점,"인천 서구 청라한내로 40 (청라동, 청라 호수공원 한신더휴) 106호",37.5292000666636,126.628559577326
풍산역점,"경기 고양시 일산동구 하늘마을1로 2 (중산동, 풍산프라자) 108호",37.6745152819655,126.78601188638
동탄힐스테이트점,"경기 화성시 동탄기흥로 585 (영천동, 힐스테이트 동탄역) 109호",37.2126254757938,127.092131068606
김포지식산업센터점,경기 김포시 태장로 741 (장기동) 경동미르웰시티 1층 129호,37.6412239811458,126.683941382999
구미형곡중앙점,"경북 구미시 형곡로 150 (형곡동, 두산빌라) 1층 102호",36.107754443235,128.332690963214
장림역스마트점,"부산 사하구 장림번영로104번길 10 (장림동, 사하장림역스마트W아파트) 1층 108호",35.0802093959581,128.976338082008
평택모곡점,경기 평택시 산단로 58 (모곡동) A동 1층,37.0369243710474,127.076571268457
경남하동점,경남 하동군 진교면 경충로 1051 (진교리) 3호,35.0273873949763,127.905377936322
청학사거리점,강원 속초시 수복로 135-1 (청학동) 1층,38.2019745623656,128.583719005774
인천서운산업단지점,"인천 계양구 서운산단로 29 (서운동, 서운센트럴플라츠) 1층 106호",37.5340035658779,126.755676617371
남원세무서점,전북 남원시 동림로 91 (향교동) 1층 102호,35.4161607190076,127.385105896986
부평부흥점,"인천 부평구 장제로 162 (부평동, MV아파트) 상가동 1층 4호",37.5000453388653,126.731069922506
상현역점,"경기 용인시 수지구 광교중앙로 315 (상현동, 광교 티타워) 106호",37.2982893112225,127.069046461674
김해율하점,경남 김해시 관동동 1125-4 1층,35.1779880904633,128.820859300402
마포프레스티지자이점,서울 마포구 대흥로24길 24 (염리동) 마포프레스티지자이 A동 110호,37.5539607082089,126.947610265434
구미들성점,"경북 구미시 고아읍 들성로 171 (원호리, 구미고아세영리첼레이크뷰) 301동 1층 108호",36.1588150528665,128.339569384136
부천벚꽃마을점,경기 부천시 상일로 14-5 (상동) 1층 2호,37.4914790375598,126.743839380413
북가좌점,"서울 서대문구 응암로 79 (북가좌동, 문화빌딩) 108호",37.5802546696289,126.911189682461
길동점,서울 강동구 길동 363-10 1층,37.5382941192979,127.142719829236
김천덕곡점,경북 김천시 한마음길 2 (덕곡동) 1층,36.1168044812669,128.152032817115
부산송도해변점,부산 서구 송도해변로 85 (암남동) 1층,35.0763604143577,129.016846953471
온산덕신점,울산 울주군 온산읍 덕망로 72 (덕신리) 1층,35.4392072850279,129.306479993566
목동사거리점,서울 강서구 곰달래로 271 (화곡동) 1층 더벤티 목동사거리점,37.5325117907797,126.863157766031
서산예천점,충남 서산시 예천7로 4-10 (예천동) 1층,36.7671860258901,126.447598335318
안산신길점,"경기 안산시 단원구 중앙대로 421 (신길동, 모리아 오피스텔) 115호",37.3300256220449,126.786504221726
전주중화산점,전북 전주시 완산구 중화산로 89 (중화산동2가) 중화산동 2가,35.8183365016628,127.117973609149
도봉점,"서울 도봉구 도봉로180길 28 (도봉동, 도봉투웨니퍼스트2단지) 201동 1층 101호",37.6828886494205,127.047508580816
제주삼화점,제주특별자치도 제주시 건주로4길 6-8 (도련일동) 104호,33.5167666311552,126.58029352618
하나로마트분평점,"충북 청주시 서원구 분평로 26 (분평동, 호인센트럴존스포츠센타) 1층",36.6081914975547,127.488006387024
군산수송제일점,전북 군산시 수송동 805-1 102호,35.9679100140978,126.714241475812
마산진동점,"경남 창원시 마산합포구 진동면 진북산업로 55 (진동리, 마산 진동 협성엠파이어) 401동 1층 102호",35.1209867504771,128.487493962711
월영애시앙점,경남 창원시 마산합포구 월영동 738 마린애시앙부영 3동 상가 105호,35.1741039472062,128.56462132256
서정마을점,"경기 고양시 덕양구 중앙로 440 (행신동, 센타프라자) 1층 102호",37.6180891168928,126.846477408743
여수문수점,전남 여수시 여문2로 81 (문수동) 1층,34.7547289173854,127.693849599299
과천위버필드점,경기 과천시 별양상가2로 35 (별양동) 1층 105호,37.4254032971493,126.991857724067
광양서천점,"전남 광양시 광양읍 서북2길 11 (칠성리, 상아아파트) 상가2동 202호",34.9711528129764,127.578324534145
월곡사거리점,서울 성북구 월계로 46 (하월곡동) 1층,37.6111965749378,127.034866974807
창원대방성원점,"경남 창원시 성산구 대암로 110 (대방동, 성원남산3차아파트) 경동프라자 1층 101호",35.2154021697957,128.708101757106
문래점,"서울 영등포구 선유로 76 (문래동3가, 동국메뜨리앙) 103호",37.5206488765446,126.889905898442
울산진장점,울산 북구 진장유통로 4 (진장동) 지상 1층,35.5711059543311,129.357393875178
민락코스트코점,경기 의정부시 용민로 493 (민락동) 엘스퀘어 118호,37.7500161057265,127.118580219773
군산나운점,"전북 군산시 의료원로 141 (나운동, 영창아파트상가2동) 110호",35.9581279036807,126.700525284439
고양동산점,경기 고양시 덕양구 동세로 19 (동산동) 102호,37.6445427586745,126.886335948466
진주시청점,"경남 진주시 도동천로 48 (상평동, 진주센트럴자이) 상가동 105호",35.1781185886931,128.104595750727
개화산역점,서울 강서구 방화동 904 신마곡벽산블루밍상가 105동 106호,37.5712896980823,126.808179412194
여수엑스포점,전남 여수시 덕충안길 88 (덕충동) 1층 104,34.7536300554566,127.745444161553
인천백운역점,인천 부평구 마장로 76 (십정동) 1층,37.4854458666641,126.708303920607
노원KT점,"서울 노원구 동일로218길 41 (상계동, 영보빌딩) 1층 102호",37.6541765152214,127.063182686993
대구신월성점,대구 달서구 월성동 1812 더벤티 대구신월성점,35.8261374186679,128.528923948095
창원명곡점,경남 창원시 의창구 봉곡동 39-5 더벤티 창원명곡점,35.2433638531386,128.651722395183
포항두산위브점,경북 포항시 북구 장성동 1612  124동 103호 더벤티 포항두산위브점,36.0747886292126,129.381545847987
충주칠금점,충북 충주시 칠금동 608 더벤티 충주칠금점,36.9866499214305,127.921570430598
익산부송점,"전북 익산시 부송1로 86 (부송동, 씨에프랑스) 더벤티 익산부송점",35.9577580845888,126.991559635847
울산성남점,울산 중구 성남동 219-13  1층 더벤티 울산성남점,35.5538199038466,129.320425816384
일산후곡점,경기 고양시 일산서구 일산동 1079-5 더벤티 일산후곡점,37.6780614070043,126.767799739057
용인중앙시장점,경기 용인시 처인구 김량장동 133-85 1층 더벤티 용인중앙시장점,37.2360352165404,127.207372043749
구미남통점,경북 구미시 원평동 78-1 1층 더벤티 구미남통점,36.1282085583163,128.326683028421
마산회원이편한점,경남 창원시 회원구 회원남로65  220동(상가동)111호  더벤티 마산회원이편한점,35.2194026917238,128.569503435739
울산방어점,울산 동구 화문로 64 (방어동) 더벤티 울산방어점,35.483163560972,129.415854334258
송도더테라스점,"인천 연수구 센트럴로 415 (송도동, 힐스테이트 송도 더테라스) 판매시설S동 162호 더벤티 송도더테라스점",37.4108764303445,126.626941414901
제주노형점,제주특별자치도 제주시 월랑로 5 (노형동) 1층 더벤티 제주노형점,33.4866900263728,126.478263449417
다대자유점,부산 사하구 다대로 613 (다대동) 다대자유마트 128호 더벤티 다대자유점,35.0518948337651,128.971182314515
마산호계점,경남 창원시 마산회원구 내서읍 호계리 72-1 111호 더벤티 마산호계점,35.2661542115269,128.523188114217
평내호평역점,"경기 남양주시 늘을2로14번길 5 (호평동, 샤르망메디칼프라자) 1층 더벤티 평내호평역점",37.6541177667012,127.244569306565
경주산대점,경북 경주시 안강읍 구부랑3길 14-10 (산대리) 더벤티 경주산대점,36.001091269051,129.195371699485
창원드림타운점,경남 창원시 의창구 차룡로48번길 66 (팔용동) 더벤티 창원드림타운점,35.2400343378519,128.633689042661
인하대헤리움점,"인천 미추홀구 용정공원로83번길 49 (용현동, 인하대역 헤리움 메트로 타워) 1층, 142호 더벤티 인하대해리움점",37.4475677458871,126.648590803229
구미신평점,경북 구미시 신비로 4 (신평동) 더벤티 구미신평점,36.1230828629658,128.363181829625
울산동문점,"울산 울주군 삼남면 울산역로 274 (교동리, 울산역 신도시 동문굿모닝힐) 301동 1층 103호 더벤티 울산동문점",35.5578993699411,129.131710781672
인천간석시장점,인천 남동구 용천로 167 (간석동) 더벤티 인천간석시장점,37.4644684390433,126.714238992139
구미형곡점,경북 구미시 신시로 55 (형곡동) 더벤티 구미형곡점,36.1127698049374,128.338876037052
