지역,매장명,주소,위도,경도
대구,대구월배점,대구 달서구 진천로16길 39 1층 110호,35.8162090119879,128.525404904368
대구,대구성서점,대구 달서구 이곡동로 55 (이곡동),35.8543304920054,128.512311398249
대구,대구송현점,대구 달서구 월배로 379 (송현동),35.828756099599,128.549417469206
대구,대구성서운동장점,"대구 달서구 선원로23길 5 1,2층 (이곡동)",35.8594423159593,128.505228656475
대구,대구신월성점,"대구 달서구 월성동 1818 1층 105호(월성동, 도원빌딩)",35.8258608085245,128.527843415767
대구,대구상인점,"대구 달서구 상인서로 85 (상인동, 상인동방현대아파트) 106동 1.2층 101호",35.8179116760708,128.540283447758
대구,대구대현점,"대구 북구 대현로 61-1 1,2층",35.8840896501817,128.606415717148
대구,대구보건대입구점,대구 북구 영송로 4 1층 109호 110호,35.9256703549879,128.544102428652
대구,대구시민운동장점,대구 북구 침산로 38-1 2층(칠성동2가),35.8798527233805,128.589358297485
대구,대구텍스빌점,"대구 북구 유통단지로 60 1층 1025호 (산격동, 섬유제품관)",35.9062792349039,128.609661106553
대구,경북대점,대구 북구 산격동  1393-3,35.892929705394,128.608739807376
대구,대구칠곡네거리점,대구 북구 태전동  940-8,35.9318522549666,128.548014726741
대구,대구수성구청역점,대구 수성구 달구벌대로501길 6 (범어동) 1층 이디야커피,35.859411988156,128.637964289481
대구,대구황금DI점,대구 수성구 청수로 97 (황금동) 1층 동편,35.8405136116396,128.618745050035
대구,대구범어도서관점,"대구 수성구 달구벌대로 2451 (범어동, 범어도서관) 1층",35.8593746225039,128.630676542814
대구,대구은행메트로점,"대구 수성구 달구벌대로 지하 2300 (수성동4가, 대구은행역) 지하1층 상가",35.8597395513227,128.614226857945
대구,대구무열대점,대구 수성구 무열로 56 (만촌동) 1층,35.8675203,128.6494985
대구,대구수성2가점,대구 수성구 수성로 342 (수성동2가),35.855936376562,128.613991776639
대구,대구어린이세상점,"대구 수성구 동대구로 176 (황금동, 어린이회관) 지하1층",35.8466528784933,128.627784998268
대구,대구지산점,대구 수성구 지범로31길 8 (지산동) 1층,35.8224109361874,128.639182068439
대구,대구수성범어천로점,대구 수성구 범어동 774-31 1층,35.8525352880927,128.624027688645
대구,대구만촌역점,대구 수성구 달구벌대로 2584 (만촌동),35.8585701559095,128.64537455905
대구,대구신매역점,대구 수성구 달구벌대로 3179,35.8412775759576,128.704726912947
대구,대구지산녹원점,"대구 수성구 무학로 189 (지산동, 녹원아파트) 3동 1층 호",35.8309408733451,128.630552912658
대구,대구수성못점,대구 수성구 수성못길 10 (두산동) 4층,35.8261234072244,128.62208666669
대구,대구범어N타워점,대구 수성구 상록로 5 (범어동) 1층 101호,35.8599700500495,128.623728486649
대구,국립대구박물관점,"대구 수성구 청호로 321 (황금동, 국립대구박물관) 2층",35.8455745296153,128.638341947998
대구,대구황금롯데캐슬점,대구 수성구 청수로45길 37 (황금동) 1층,35.8422099515986,128.632436068562
대구,대구수성알파시티점,"대구 수성구 시지로 22 104호(전부), 201호(동편코너일부), 202호(전부)",35.8407688103349,128.692290337368
대구,대구시지고교점,대구광역시 수성구 달구벌대로650길 95,35.8302237487603,128.708121717524
대구,대구범어두레점,대구광역시 수성구 달구벌대로496길 72  상가동 1층,35.8524729712083,128.634542242854
대구,대구메트로팔레스점,대구광역시 수성구 동원로 110  메트로팔레스상가 321동 104호,35.8695740033721,128.638606896595
대구,대구수목원점,대구 달서구 한실로6길 120-17 (대곡동) 1층,35.7960160576696,128.528186369272
대구,대구상인푸르지오점,대구 달서구 상화로 241 (상인동) 이디야(상인푸르지오점),35.8096763469141,128.540396301353
대구,대구문화예술회관점,"대구 달서구 공원순환로 201 (성당동, 대구광역시문화예술회관) 1층",35.8447383632457,128.558076367295
