매장코드,매장명,주소,오픈날짜,위도,경도
1337,수원천천,경기도 수원시 장안구 천천동 524-4 해든타워,2018-02-06,37.2972847869105,126.982684842625
585,수원성균관대,"경기도 수원시 장안구 율전동 285-6번지 1층4,5,6호 2층1,2호",2013-01-30,37.3028804285454,126.969789313003
2238,스타필드수원6F,경기도 수원시 장안구 정자동 111-14,2024-01-24,37.2874824071362,126.99083737274
2237,스타필드수원1F,경기도 수원시 장안구 정자동 111-14,2024-01-24,37.2874824071362,126.99083737274
2064,수원정자사거리DT,경기도 수원시 장안구 정자동 79-7,2022-12-02,37.2911750584432,127.00401810709
2458,수원이목동DT,경기도 수원시 장안구 이목동 488,2025-09-23,37.3099518036453,126.976784301376
1883,수원종합운동장,경기도 수원시 장안구 송죽동 506-2,2021-11-17,37.3013199384337,127.008798410193
2183,수원조원DT,경기도 수원시 장안구 조원동 917,2023-09-14,37.2952414486219,127.01578344269
1610,수원경수인계DT,경기도 수원시 팔달구 인계동 963-11,2020-01-31,37.2705591947445,127.027566512822
1321,수원KBS DT,경기도 수원시 팔달구 인계동 363-5,2018-01-26,37.2710780660354,127.035189931789
828,수원인계DT,경기도 수원시 팔달구 인계동 1019 1~2층,2014-09-12,37.2678995455245,127.028142780155
899,수원이비스,경기도 수원시 팔달구 인계동 1132-12,2015-02-27,37.2592188185203,127.031355360262
49,수원매산,경기도 수원시 팔달구 매산로1가 53-9,2006-08-22,37.2674795464261,127.002865537004
987,동수원DT,경기도 수원시 팔달구 우만동 153-20,2015-09-24,37.2781548973488,127.033748923139
559,수원인계,경기도 수원시 팔달구 인계동 1038-2번지,2012-09-27,37.2655329972734,127.032889975389
535,아주대,"경기도 수원시 팔달구 우만동 58-32,36번지",2012-07-27,37.2796645152942,127.043380805103
2236,수원성빈센트병원,경기도 수원시 팔달구 지동 93-6 성빈센트병원,2024-04-19,37.2779772808224,127.027569894297
2155,수원화성행궁,경기도 수원시 팔달구 신풍동 224,2023-07-20,37.2833618131668,127.015678571144
1893,수원나혜석거리,경기도 수원시 팔달구 인계동 1119-9,2021-11-26,37.2642556800677,127.034163000188
2405,수원역AK B1,경기도 수원시 팔달구 매산로1가 18 AK플라자 지하1층,2025-04-22,37.2661226120945,126.999816122792
2333,수원경인일보,경기도 수원시 팔달구 인계동 1122-11,2024-09-27,37.2614640249992,127.03463081706
1879,수원역AK R,경기도 수원시 팔달구 매산로1가 18 AK플라자 1층,2021-11-04,37.2661226120945,126.999816122792
1609,시흥대야DT,경기도 시흥시 대야동 501-3,2020-01-22,37.4417244741604,126.787692119532
1607,배곧아브뉴프랑,경기도 시흥시 정왕동 2526 시흥배곧 아브뉴프랑 센트럴 옐로우,2020-01-23,37.3391077,126.7125724
1631,시흥대야동,"경기도 시흥시 대야동 546-1 대명프라자 103,104호",2020-04-09,37.4416450918595,126.791895436121
1330,배곧신도시,경기도 시흥시 정왕동 2519,2018-01-23,37.3391077,126.7125724
1281,시흥대야,경기도 시흥시 대야동 532-1 104호,2017-10-17,37.443949959035,126.790764200812
1200,시흥P.아울렛 3F,경기도 시흥시 정왕동 1772-7,2017-04-05,37.3391077,126.7125724
1199,시흥P.아울렛 1F,경기도 시흥시 정왕동 1772-7,2017-04-05,37.3391077,126.7125724
562,시화로데오,경기도 시흥시 정왕동 1738-6,2012-10-12,37.3446674460765,126.737346491398
1878,시흥월곶,경기도 시흥시 월곶동 1008,2021-11-18,37.3894139689623,126.739120657083
2339,물왕호수,"경기도 시흥시 물왕동 79-1, 79-8",2024-10-30,37.3826658979126,126.840742113288
1994,시흥장현,경기도 시흥시 장곡동 932-5 센터프라자,2022-07-13,37.3782021262211,126.789242217207
1967,시흥능곡역,경기도 시흥시 능곡동 235-1 장현지구 상업6BL,2022-05-04,37.3664003,126.8160867
1736,시흥목감DT,경기도 시흥시 조남동 651,2020-12-16,37.3778412844107,126.850194630352
1688,시흥은계,경기도 시흥시 은행동 646-4,2020-08-13,37.4375629373306,126.801683442404
1392,안산고잔센트럴타워,경기도 안산시 단원구 고잔동 533-1,2018-06-29,37.3189581817598,126.834252879183
1284,안산상공회의소,경기도 안산시 단원구 고잔동 519-1 안산상공회의소 B동 1층,2017-10-26,37.3187771565358,126.826392724119
857,고잔이마트,경기도 안산시 단원구 초지동 742-6 이마트,2014-11-20,37.3033259975669,126.809883468196
691,안산문화광장,"경기도 안산시 단원구 고잔동 771-3,771-4 로데오타운1층",2013-11-19,37.3103207798465,126.830747821048
665,안산중앙,경기도 안산시 단원구 고잔동 539-1 스타타워 1층,2013-09-17,37.3187549024686,126.837627806178
79,안산중앙역,경기도 안산시 단원구 고잔동 541,2007-08-30,37.3172361879555,126.837479449571
515,안산트레이더스,경기도 안산시 단원구 신길동 1687,2012-05-04,37.3312006302793,126.784947823448
2489,안산선부역,"경기도 안산시 단원구 선부동 1071 한영타워, 114~118호 면적 선택",2025-12-26,37.3340686941731,126.807105301307
2375,대부도DT,경기도 안산시 단원구 대부북동 1836-10,2025-02-21,37.2684114077689,126.570157346463
2218,안산물의광장,경기도 안산시 단원구 고잔동 706-3 장은타워,2023-12-01,37.3142410218914,126.829384402448
1444,안성석정DT,경기도 안성시 석정동 254-3,2018-12-21,37.0104015188255,127.262099848339
1529,안성공도DT,경기도 안성시 공도읍 마정리 147-8,2019-08-23,37.009550546033,127.200723616977
2019,안성서동대로DT,"경기도 안성시 공도읍 만정리 302-9,302-47,302-15 3필지",2022-08-12,37.0103347470692,127.183353497908
1806,안성계동DT,경기도 안성시 계동 161,2021-06-01,36.9860753694497,127.267615945971
1701,스타필드안성R,경기도 안성시 공도읍 진사리 354 스타필드 안성,2020-10-05,36.9939707964094,127.147433921955
2494,스타필드안성3F,"경기도 안성시 공도읍 진사리 354 스타필드 안성 L3층, 3205",2025-12-24,36.9939707964094,127.147433921955
1611,호계지식산업센터,경기도 안양시 동안구 호계동 555-45 호계 데시앙플렉스  데시앙플렉스 118~123호,2020-02-18,37.3728481930618,126.948870094919
1603,평촌역DT,"경기도 안양시 동안구 관양동 902, 901-2",2020-01-17,37.4060457499298,126.961457538379
1648,안양범계,경기도 안양시 동안구 호계동 1042-1,2020-06-04,37.3916919774004,126.953778645045
1385,안양운동장사거리DT,경기도 안양시 동안구 비산동 1054,2018-06-28,37.4011541550887,126.949182915818
1294,범계역,경기도 안양시 동안구 호계동 1039 G.SQUARE,2017-11-17,37.3902276522429,126.950481809665
1104,안양호계DT,경기도 안양시 동안구 호계동 714-5,2016-09-06,37.3665288729451,126.956111470176
1111,평촌호계,경기도 안양시 동안구 호계동 1065-2 태양프라자,2016-09-13,37.3829915853281,126.959626928866
932,평촌역사거리,경기도 안양시 동안구 관양동 1746 금강스마트빌딩 1F,2015-05-29,37.3961047065899,126.964674114474
954,안양비산DT,경기도 안양시 동안구 비산동 580-6,2015-07-23,37.3925432775419,126.942881814476
51,평촌아크로,경기도 안양시 동안구 관양동 1591 평촌아크로타워 상가동 2층8호,2007-04-06,37.3922851722217,126.956528293645
395,범계로데오,경기도 안양시 동안구 호계동 1044-8 번지,2011-06-10,37.3915144346044,126.95507413324
579,인덕원역,경기도 안양시 동안구 관양동 1502-6 아이퍼스트 타워 1~2층,2013-01-15,37.4003344504065,126.976147478086
2007,안양덕현DT,"경기도 안양시 동안구 호계동 1002-6, 7",2022-08-18,37.375092351174,126.957201177225
2390,평촌트리지아,"경기도 안양시 동안구 호계동 926-4 (호계동, 평촌트리지아아파트 2단지)",2025-04-04,37.3822940629822,126.952264158464
2396,평촌한림대병원,경기도 안양시 동안구 관양동 1606 평촌주공공이,2025-05-29,37.392984260038,126.962255405022
1774,안양이마트,경기도 안양시 동안구 비산동 411-8 부방유통,2021-04-16,37.3982737029997,126.934729318012
1562,안양역R,경기도 안양시 만안구 안양동 88-1외 2필지 안양민자역사 1층 001호,2019-10-31,37.3861273838986,126.915649986285
1654,명학역,"경기도 안양시 만안구 안양동 1410 128,129,130,132,133,134,135,136호",2020-06-16,37.3861273838986,126.915649986285
980,안양역,경기도 안양시 만안구 안양동 674-81,2015-09-15,37.4003116892913,126.922165953684
945,안양석수DT,경기도 안양시 만안구 석수동 385-3,2015-06-25,37.4316900732823,126.903419821037
192,안양일번가,경기도 안양시 만안구 안양동 674-170,2002-09-27,37.3991965028029,126.923698093835
1515,양주옥정타운,경기도 양주시 옥정동 963-18,2019-06-28,37.8185574984081,127.094046533728
1585,양주송추DT,경기도 양주시 장흥면 교현리 112-2,2019-12-12,37.7176005487066,126.973116726381
1478,양주덕정역DT,경기도 양주시 덕정동 286-28 223-8,2019-03-29,37.8383814871695,127.062969586151
1651,양주고읍DT,경기도 양주시 고읍동 109,2020-06-11,37.8034715091697,127.079333368714
1397,양주광사DT,경기도 양주시 광사동 342-7,2018-07-30,37.7906575173404,127.072614404698
2302,가나아트파크,경기도 양주시 장흥면 일영리 6-7 장흥아트파크,2024-07-31,37.7263747249502,126.950068404879
2487,양주덕계역,경기도 양주시 덕계동 892-4,2025-11-27,37.8189023076787,127.053044351635
1824,양주옥정공원,경기도 양주시 옥정동 1036-7,2021-06-25,37.8212389157803,127.097494414026
2431,양주광적DT,"경기도 양주시 광적면 가납리 657-13, 14, 658-8",2025-07-18,37.8167731250134,126.99347193126
2027,양주회정DT,경기도 양주시 회정동 130-13,2022-08-26,37.8394992653825,127.054748078187
2249,연천전곡DT,경기도 연천군 전곡읍 전곡리 159-4,2024-03-22,38.0174964674195,127.064292193936
1580,북오산IC DT,경기도 오산시 외삼미동 327-29,2019-11-29,37.1898206930107,127.058875603423
1636,오산세교,경기도 오산시 금암동 516-4 P&P세교프라자,2020-05-08,37.1766102434541,127.045357611804
1423,오산갈곶DT,"경기도 오산시 갈곶동 244-3, 245, 245-1, 245-5번지",2018-10-26,37.1289827436086,127.071270217946
926,오산IC DT,경기도 오산시 원동 119-137번지,2015-05-13,37.1424155995256,127.076876579813
893,오산시청,경기도 오산시 원동 231-16,2015-02-05,37.1484469964639,127.074235742055
2222,오산부산동DT,경기도 오산시 부산동 82-6,2023-12-14,37.1590870100988,127.092494874086
1972,오산원동DT,경기도 오산시 원동 767-4,2022-05-10,37.1441730051066,127.073793040284
1999,서동탄DT,경기도 오산시 외삼미동 119-5,2022-07-14,37.1973780613257,127.064969818618
1728,오산수청DT,"경기도 오산시 수청동 78-5,77-5, 77-1, 79, 76",2020-12-29,,
1617,용인세브란스병원,경기도 용인시 기흥구 중동 724-7,2020-03-03,37.2682933144575,127.158731907203
1486,용인상하DT,경기도 용인시 기흥구 상하동 246-1,2019-04-30,37.2596814494417,127.142423332542
1644,용인언남,경기도 용인시 기흥구 언남동 239,2020-05-20,37.2924988931711,127.121967208723
1498,기흥역AK R,경기도 용인시 기흥구 구갈동 234 기흥역 힐스테이트,2019-05-21,37.2678534583393,127.124164688362
1634,용인고매동,경기도 용인시 기흥구 고매동 271 리빙파워센터 지하1층,2020-04-29,37.224542312156,127.099034069243
1387,용인보라DT,경기도 용인시 기흥구 보라동 376-6,2018-06-29,37.2556008460677,127.104443267
1066,용인동백DT,경기도 용인시 기흥구 상하동 461-2,2016-05-20,37.274571246307,127.141215622206
982,용인마북DT,경기도 용인시 기흥구 마북동 502-152,2015-09-15,37.2947033512007,127.110422279073
780,용인기흥구청,경기도 용인시 기흥구 신갈동 733 기흥더샵프라임뷰 상가동 1~2층,2014-05-23,37.281820511223,127.110302645471
718,수원IC DT,경기도 용인시 기흥구 영덕동 522-2 LG동광주유소,2014-01-10,37.2671323060347,127.074643750696
584,용인보정,경기도 용인시 기흥구 보정동 1263번지 죽전누리에뜰상가,2013-01-30,37.3200420635198,127.110825663001
354,구성트레이더스,경기도 용인시 기흥구 보정동 1019-237,2010-11-26,37.3054583970844,127.105373955876
331,강남대,경기도 용인시 기흥구 구갈동 581-1 강남&플러스 1층,2010-07-27,37.2711025021505,127.126143083634
2151,용인하갈DT,경기도 용인시 기흥구 하갈동 453-4,2023-07-21,37.2492977286623,127.087735450111
2486,흥덕IT밸리,경기도 용인시 기흥구 영덕동 1005 흥덕IT밸리 Complex동 B0117호,2025-11-21,37.2708355589262,127.066044665509
1958,용인흥덕DT,경기도 용인시 기흥구 영덕동 986-3,2022-04-15,37.2748443986392,127.071888153183
2533,수지롯데캐슬하이브엘,경기도 용인시 기흥구 보정동 1404 수지구청역 롯데캐슬 하이브엘,2026-03-12,37.3207942730782,127.099329230365
2325,삼성디스플레이SDR,경기도 용인시 기흥구 농서동 산24 삼성전자(주)기흥캠퍼스,2024-09-25,37.230174616994,127.080033105147
1938,기흥테라타워,"경기도 용인시 기흥구 농서동 452 기흥 테라타워 125, 126, 127, 128호",2022-03-02,37.2255625793852,127.084734248853
1667,용인보정DT,경기도 용인시 기흥구 보정동 381-1,2020-06-26,37.3214900278169,127.10448259308
1910,한국민속촌DT,경기도 용인시 기흥구 보라동 145-3,2022-01-06,37.2558073100016,127.116753184512
1684,동백이마트,경기도 용인시 기흥구 중동 833 쥬네브썬월드빌딩,2020-08-12,37.2780558368039,127.151702747931
2141,용인신갈DT,경기도 용인시 기흥구 신갈동 64-11,2023-06-01,37.2728414547769,127.110319535765
1531,용인김량장DT,경기도 용인시 처인구 김량장동 177-1,2019-09-18,37.2396214033844,127.210420126814
1514,용인에버랜드,경기도 용인시 처인구 포곡읍 전대리 310 삼성에버랜드,2019-07-16,37.2902381438654,127.215882053552
1071,용인시청DT,경기도 용인시 처인구 삼가동 197-7,2016-07-20,37.2402883825286,127.171078876395
638,용인처인구청,경기도 용인시 처인구 김량장동 295-10,2013-07-12,37.2345939025744,127.202899866977
2379,용인양지IC DT,"경기도 용인시 처인구 양지면 양지리 165-5 양지면 양지리 165-5, 165-1, 165-2, 165-6, 163-2",2025-02-11,37.235472908635,127.279848670922
2089,용인한숲시티,경기도 용인시 처인구 남사읍 아곡리 700-1,2023-02-17,37.1525595946884,127.173552430992
2418,용인남동DT,경기도 용인시 처인구 남동 402-16,2025-05-29,37.2211071966979,127.209029807878
1759,용인마평DT,"경기도 용인시 처인구 마평동 637-2, 637-4",2021-01-27,37.230247978576,127.232690887549
2373,용인처인휴게소,경기도 용인시 처인구 모현읍 매산리 284-21외 50필지,2025-01-01,37.3296454910844,127.242348722596
