브랜드명,지역,매장명,주소,위도,경도
메머드커피,서울,신대방삼거리역점,"서울특별시 동작구 상도로 69, 상원빌딩 103호",37.4999605059187,126.928375974876
메머드커피,서울,방배하나카드점,"서울특별시 서초구 방배로19길 14, 1층 102호",37.4852697084495,126.994185282096
메머드커피,서울,예술의전당앞점,"서울특별시 서초구 반포대로 7, 1층",37.4812597058569,127.012460380666
메머드커피,서울,서서울호수공원점,"서울특별시 강남구 남부순환로58길 33, 1층 105호",37.5292124680756,126.831297338012
메머드커피,서울,이수자이점,서울특별시 동작구 동작대로23길 12 1층,37.4843576053575,126.981130295676
메머드커피,서울,보라매초교점,"서울특별시 동작구 신대방동 여의대방로 88, 1층 일부",37.4967757894231,126.916540289046
메머드커피,서울,가든파이브웍스점,"서울특별시 송파구 충민로 52, 가든파이브웍스 지하1층 1074호",37.4777176293094,127.122746043108
메머드커피,서울,배곧로얄팰리스점,"서울대학로264번길 26-29, 다인로얄팰리스5차 1층 108,109호",37.3668090358284,126.727063930028
메머드커피,서울,에이스가산타워점,"서울특별시 금천구 디지털로 121, 1층 103호(가산동, 에이스가산타워)",37.4761399099716,126.880098704605
메머드커피,서울,구로거리공원점,"서울특별시 구로구 구로중앙로28길 73, 구로하우비 1층 105호",37.5008487635068,126.889318291994
메머드커피,서울,한라원앤원타워점,"서울특별시 금천구 가산디지털2로 101, 1층 118호(가산동)",37.477043450667,126.879222554896
메머드커피,서울,관악중앙점,"서울특별시 관악구 관악로 195, 관악위버폴리스 1층 제102호",37.4825638239353,126.953098728924
메머드커피,서울,서초구청점,"서울특별시 강남구 남부순환로347길 13, 동흥빌딩 1층 102호",37.4849669177093,127.031688484376
메머드커피,서울,중앙대후문점,"서울특별시 동작구 흑서로 25, 지하1층(상도동)",,
메머드커피,서울,역삼월드점,"서울특별시 강남구 역삼로52길 14, 월드메르디앙 도곡프라자 1층 112호",37.4985541072519,127.047989898024
메머드커피,서울,디앤써밋영등포점,"서울특별시 영등포구 당산동 버드나루로 23, 여의도디앤써밋 1층 101호",37.52071050315,126.912041065192
메머드커피,서울,논현중앙점,"서울특별시 강남구 논현동 학동로33길 40, B1층 전부",37.5174016184285,127.032281121601
메머드커피,서울,강서더리브골드타워점,"서울특별시 강서구 양천로 400-12, 더리브골드타워 1층 106호",37.5653423364178,126.84574846806
메머드커피,서울,마곡뉴브클라우드힐스점,"서울특별시 강서구 마곡중앙8로1길 81, 뉴브클라우드힐스 BT동 1층 110호",37.5685092627898,126.837632450912
메머드커피,서울,용산유플러스점,"서울특별시 용산구 한강대로14가길 24, 1층",37.5237997380883,126.964601097248
메머드커피,서울,삼성중앙역점,"서울특별시 강남구 봉은사로 471, 힐스테이트2단지 상가1층 102호",37.5127262745682,127.051239538093
메머드커피,서울,여의도에클라트점,"서울특별시 영등포구 국회대로 780, LG여의도에클라트 1층 116호",37.5298309198,126.919265654284
메머드커피,서울,당산양화대교남단점,"서울특별시 영등포구 선유로54길 14, 소미더클래스한강 102동 1층 103호",37.5358311138152,126.899934699731
메머드커피,서울,선유도우림라이온스점,"서울특별시 영등포구 양평로 149, 우림라이온스밸리A 1층 103호",37.5387159886562,126.891426979142
메머드커피,서울,마곡파인스퀘어3차점,"서울특별시 강서구 마곡중앙8로5길 11, 마곡파인스퀘어3차 1층 107호",37.5619100886907,126.837098401629
메머드커피,서울,삼성역점,"서울특별시 강남구 테헤란로108길 12, 하나빌딩 1층",37.5086105953986,127.065756496551
메머드커피,서울,선유도역점,"서울특별시 영등포구 선유로49길 23, 선유도역2차아이에스비즈타워 1층 101호,102-1호",37.5361864712485,126.895059294005
메머드커피,서울,여의도산정빌딩점,"서울특별시 영등포구 국회대로66길 23, 산정빌딩 1층 103호",37.5280905345888,126.919911477298
메머드커피,서울,송파둘레길본점,"서울특별시 송파구 삼전로2길 57, 매머드빌딩 1층",37.4994182055179,127.090626482324
메머드커피,서울,약진통상점,"서울특별시 송파구 위례성대로 132, 1층 일부",37.512120563691,127.126092780614
메머드커피,서울,언주역점,"서울특별시 강남구 봉은사로30길 11, 1층 102호",37.5068224692827,127.035451393147
메머드커피,서울,마곡나루역5번출구점,"서울특별시 강서구 마곡중앙로 111, 롯데캐슬르웨스트 104동 1층 163호",37.5638094509858,126.825417557789
메머드커피,서울,위더스논현점,"서울특별시 강남구 강남대로112길 25, 위더스빌딩 1층",37.5058709411993,127.026416297906
메머드커피,서울,마곡이너매스점,"서울특별시 강서구 마곡중앙6로 21, 이너매스마곡 1층 110호",37.560835635621,126.829618546018
메머드커피,서울,논현반포점,"서울특별시 서초구 강남대로83길 21, 1층",37.5060873878111,127.022367324008
메머드커피,서울,신방화역점,"서울특별시 강서구 마곡중앙5로 87, 우성르보아2차 1층 121호",37.5671827578116,126.817773482836
메머드커피,서울,여의도부국증권점,"서울특별시 영등포구 여의도동 국제금융로6길 17, 부국증권빌딩 지하 1층 116호",37.521837473261,126.928149976268
메머드커피,서울,선릉로켓점,"서울특별시 강남구 선릉로89길 9, 1층",37.5033690068487,127.04861624454
메머드커피,서울,당산하늘점,"서울특별시 영등포구 당산동 버드나루로 88, 인따르시아 사옥 1층 102호",37.5260672872371,126.909255877212
메머드커피,서울,KBS별관점,"서울특별시 영등포구 여의도동 여의대방로 375, 1층 105호",37.5188985287759,126.930776116511
메머드커피,서울,역삼역5번출구점,"서울특별시 강남구 테헤란로 147, 성지하이츠2차 1층 102호",37.5008485547307,127.035677012169
메머드커피,서울,대치학원가점,"서울특별시 강남구 도곡로 501, SM타워 지하1층 B102호",37.4993226407079,127.061116129725
메머드커피,서울,선정릉점,"서울특별시 강남구 삼성로 517, 채널리저브 1층 103호",37.5079854660981,127.055223583203
메머드커피,서울,한림대강남성심병원점,"서울특별시 구로구 시흥대로187길 12, 대림동현대아파트 상가 1층 104호, 105호",37.4930546699883,126.908209594464
메머드커피,서울,낙성대점,"서울특별시 강남구 남부순환로244길 14, 1층",37.4763798474391,126.96302737934
메머드커피,서울,수유시장점,"서울특별시 강북구 도봉로67길, 1층 07호(수유동, 수유시장)",37.6300117015689,127.022293956791
메머드커피,서울,광운대후문점,"서울특별시 노원구 석계로13길 23, 1층",37.6202140193665,127.061566548355
메머드커피,서울,가산SJ테크노빌점,"서울특별시 금천구 벚꽃로 278, 1층 104호(가산동, SJ테크노빌)",37.4794931161957,126.884634912937
메머드커피,서울,광운대정문점,"서울특별시 노원구 광운로 27, 1층",37.6202250373289,127.058323029084
메머드커피,서울,묵동자이점,"서울특별시 중랑구 동일로 932, 1층 111호",37.6138348860458,127.077545015528
